"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"1","A.J. Brown (TEN)","5","7","153","30.6","91","2","2","1","13","0","0","1","28.6","28.6","99.0%"
"2","Darius Slayton (NYG)","5","8","154","30.8","55","3","2","0","0","0","0","1","27.4","27.4","85.0%"
"3","Emmanuel Sanders (NO)","7","9","157","22.4","75","2","1","0","0","0","0","1","27.1","27.1","73.0%"
"4","Diontae Johnson (PIT)","6","8","60","10.0","18","0","1","1","16","0","0","1","19.6","19.6","82.0%"
"5","Michael Thomas (NO)","11","15","134","12.2","49","2","1","0","0","0","0","1","19.4","19.4","100.0%"
"6","DeAndre Hopkins (ARI)","7","13","120","17.1","43","1","1","1","12","0","0","1","19.2","19.2","100.0%"
"7","Robert Woods (LAR)","7","9","98","14.0","20","1","1","2","29","0","0","1","18.7","18.7","94.0%"
"8","Robby Anderson (CAR)","7","11","117","16.7","39","2","1","1","4","0","0","1","18.1","18.1","47.0%"
"9","Allen Robinson (CHI)","5","8","48","9.6","22","1","2","0","0","0","0","1","16.8","16.8","99.0%"
"10","Marcus Johnson (IND)","3","7","105","35.0","50","2","1","0","0","0","0","1","16.5","16.5","0.0%"
"11","Julian Edelman (NE)","8","12","95","11.9","37","1","1","1","8","0","0","1","16.3","16.3","91.0%"
"12","Zach Pascal (IND)","5","9","74","14.8","37","1","1","0","0","0","0","1","15.4","15.4","3.0%"
"13","Olamide Zaccheaus (ATL)","1","2","93","93.0","93","1","1","0","0","0","0","1","15.3","15.3","0.0%"
"14","Amari Cooper (DAL)","6","8","83","13.8","27","1","1","0","0","0","0","1","14.3","14.3","99.0%"
"15","Kendrick Bourne (SF)","3","4","18","6.0","6","0","2","0","0","0","0","1","13.8","13.8","2.0%"
"16","Calvin Ridley (ATL)","5","5","76","15.2","18","0","1","0","0","0","0","1","13.6","13.6","96.0%"
"17","Breshad Perriman (NYJ)","3","5","70","23.3","31","2","1","0","0","0","0","1","13.0","13.0","39.0%"
"18","Mike Williams (LAC)","2","3","63","31.5","44","1","1","0","0","0","0","1","12.3","12.3","72.0%"
"19","Mike Evans (TB)","1","2","61","61.0","61","1","1","0","0","0","0","1","12.1","12.1","100.0%"
"20","Justin Watson (TB)","5","8","59","11.8","17","0","1","0","0","0","0","1","11.9","11.9","1.0%"
"21","Kenny Golladay (DET)","6","8","58","9.7","18","0","1","0","0","0","0","1","11.8","11.8","99.0%"
"22","Terry McLaurin (WAS)","4","7","57","14.3","21","1","1","0","0","0","0","1","11.7","11.7","95.0%"
"23","Michael Gallup (DAL)","6","10","109","18.2","24","3","0","0","0","0","0","1","10.9","10.9","93.0%"
"24","Cole Beasley (BUF)","4","7","29","7.3","14","0","1","0","0","0","0","1","10.9","10.9","11.0%"
"25","Deebo Samuel (SF)","5","8","76","15.2","25","2","0","2","33","0","0","1","10.9","10.9","89.0%"
"26","Mecole Hardman (KC)","1","1","48","48.0","48","1","1","0","0","0","0","1","10.8","10.8","68.0%"
"27","Cooper Kupp (LAR)","4","4","45","11.3","21","1","1","0","0","0","0","1","10.5","10.5","97.0%"
"28","Anthony Miller (CHI)","3","4","42","14.0","21","1","1","0","0","0","0","1","10.2","10.2","50.0%"
"29","Isaiah Ford (MIA)","6","9","92","15.3","25","1","0","0","0","0","0","1","9.2","9.2","0.0%"
"30","Stefon Diggs (BUF)","6","9","92","15.3","44","1","0","0","0","0","0","1","9.2","9.2","95.0%"
"31","Chris Godwin (TB)","7","9","91","13.0","28","1","0","0","0","0","0","1","9.1","9.1","100.0%"
"32","Christian Kirk (ARI)","8","9","85","10.6","31","1","0","1","4","0","0","1","8.9","8.9","60.0%"
"33","Tre'Quan Smith (NO)","2","4","29","14.5","18","0","1","0","0","0","0","1","8.9","8.9","2.0%"
"34","Demaryius Thomas (FA)","2","4","28","14.0","14","0","1","0","0","0","0","1","8.8","8.8","0.0%"
"35","Keenan Allen (LAC)","5","6","83","16.6","45","1","0","0","0","0","0","1","8.3","8.3","96.0%"
"36","Tyler Boyd (CIN)","5","6","75","15.0","21","1","0","1","7","0","0","1","8.2","8.2","91.0%"
"37","D.J. Moore (CAR)","4","6","81","20.3","39","1","0","1","0","0","0","1","8.1","8.1","98.0%"
"38","D.K. Metcalf (SEA)","6","6","78","13.0","35","1","0","0","0","0","0","1","7.8","7.8","97.0%"
"39","Jarvis Landry (CLE)","4","7","76","19.0","34","2","0","0","0","0","0","1","7.6","7.6","92.0%"
"40","D.J. Chark (JAC)","9","10","75","8.3","22","1","0","0","0","0","0","1","7.5","7.5","95.0%"
"41","Willie Snead (BAL)","3","4","13","4.3","7","0","1","0","0","0","0","1","7.3","7.3","1.0%"
"42","Tyreek Hill (KC)","6","8","62","10.3","21","1","0","2","8","0","0","1","7.0","7.0","100.0%"
"43","Olabisi Johnson (MIN)","1","1","9","9.0","9","0","1","0","0","0","0","1","6.9","6.9","1.0%"
"44","Allen Hurns (MIA)","5","8","68","13.6","17","0","0","0","0","0","0","1","6.8","6.8","0.0%"
"45","Julio Jones (ATL)","5","8","66","13.2","38","1","0","0","0","0","0","1","6.6","6.6","100.0%"
"46","Alex Erickson (CIN)","5","7","45","9.0","12","0","0","0","0","0","0","1","5.5","5.5","1.0%"
"47","Sammy Watkins (KC)","4","8","50","12.5","23","1","0","0","0","0","0","1","5.0","5.0","59.0%"
"48","Ted Ginn (CHI)","4","6","50","12.5","25","1","0","0","0","0","0","1","5.0","5.0","1.0%"
"49","Tim Patrick (DEN)","2","3","50","25.0","37","1","0","0","0","0","0","1","5.0","5.0","0.0%"
"50","Keke Coutee (HOU)","5","8","68","13.6","22","2","0","0","0","0","1","1","4.8","4.8","1.0%"
"51","Randall Cobb (HOU)","2","5","43","21.5","35","1","0","0","0","0","0","1","4.3","4.3","10.0%"
"52","Tyler Lockett (SEA)","4","6","43","10.8","19","0","0","0","0","0","0","1","4.3","4.3","97.0%"
"53","Curtis Samuel (CAR)","2","4","25","12.5","13","0","0","3","17","0","0","1","4.2","4.2","40.0%"
"54","Laquon Treadwell (ATL)","2","2","42","21.0","36","1","0","0","0","0","0","1","4.2","4.2","0.0%"
"55","Davante Adams (GB)","4","6","41","10.3","15","0","0","0","0","0","0","1","4.1","4.1","100.0%"
"56","Steven Sims (WAS)","4","7","40","10.0","13","0","0","0","0","0","0","1","4.0","4.0","7.0%"
"57","Odell Beckham Jr. (CLE)","2","5","39","19.5","21","1","0","0","0","0","0","1","3.9","3.9","100.0%"
"58","Marvin Jones (DET)","3","7","38","12.7","18","0","0","0","0","0","0","1","3.8","3.8","76.0%"
"59","Vyncint Smith (NYJ)","1","3","37","37.0","37","1","0","0","0","0","0","1","3.7","3.7","0.0%"
"60","DaeSean Hamilton (DEN)","2","4","36","18.0","27","1","0","0","0","0","0","1","3.6","3.6","1.0%"
"61","Sterling Shepard (NYG)","4","7","28","7.0","8","0","0","1","8","0","0","1","3.6","3.6","55.0%"
"62","Jakobi Meyers (NE)","1","3","35","35.0","35","1","0","0","0","0","0","1","3.5","3.5","1.0%"
"63","Tyrell Williams (LV)","3","4","35","11.7","18","0","0","0","0","0","0","1","3.5","3.5","23.0%"
"64","Danny Amendola (DET)","5","8","34","6.8","10","0","0","0","0","0","0","1","3.4","3.4","3.0%"
"65","Greg Ward (PHI)","4","9","34","8.5","13","0","0","0","0","0","0","1","3.4","3.4","1.0%"
"66","Courtland Sutton (DEN)","5","7","34","6.8","11","0","0","0","0","0","0","1","3.4","3.4","97.0%"
"67","Josh Gordon (FA)","2","5","34","17.0","23","1","0","0","0","0","0","1","3.4","3.4","4.0%"
"68","Corey Davis (TEN)","2","4","34","17.0","24","1","0","0","0","0","0","1","3.4","3.4","8.0%"
"69","James Washington (PIT)","4","4","33","8.3","12","0","0","0","0","0","0","1","3.3","3.3","21.0%"
"70","Jarius Wright (FA)","4","5","30","7.5","15","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"71","Kelvin Harmon (WAS)","1","4","30","30.0","30","1","0","0","0","0","0","1","3.0","3.0","1.0%"
"72","J.J. Arcega-Whiteside (PHI)","2","3","29","14.5","22","1","0","0","0","0","0","1","2.9","2.9","3.0%"
"73","Josh Reynolds (LAR)","0","0","0","0","0","0","0","3","29","0","0","1","2.9","2.9","5.0%"
"74","Jamison Crowder (NYJ)","3","7","29","9.7","17","0","0","0","0","0","0","1","2.9","2.9","55.0%"
"75","John Ross (CIN)","2","3","28","14.0","24","1","0","0","0","0","0","1","2.8","2.8","21.0%"
"76","Cordarrelle Patterson (CHI)","1","1","33","33.0","33","1","0","1","-5","0","0","1","2.8","2.8","1.0%"
"77","DeVante Parker (MIA)","2","2","28","14.0","21","1","0","0","0","0","0","1","2.8","2.8","96.0%"
"78","John Brown (BUF)","3","8","26","8.7","18","0","0","0","0","0","0","1","2.6","2.6","89.0%"
"79","Keelan Doss (LV)","3","3","26","8.7","12","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"80","Dede Westbrook (JAC)","6","7","25","4.2","7","0","0","0","0","0","0","1","2.5","2.5","14.0%"
"81","Isaiah McKenzie (BUF)","3","5","25","8.3","24","1","0","0","0","0","0","1","2.5","2.5","0.0%"
"82","Tajae Sharpe (MIN)","4","4","25","6.3","9","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"83","Deon Cain (PIT)","1","1","22","22.0","22","1","0","0","0","0","0","1","2.2","2.2","0.0%"
"84","Deonte Harris (NO)","1","1","13","13.0","13","0","0","1","8","0","0","1","2.1","2.1","1.0%"
"85","Larry Fitzgerald (ARI)","3","7","20","6.7","9","0","0","0","0","0","0","1","2.0","2.0","23.0%"
"86","Allen Lazard (GB)","2","3","19","9.5","17","0","0","0","0","0","0","1","1.9","1.9","27.0%"
"87","Justin Hardy (FA)","1","1","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"88","Russell Gage (ATL)","2","4","17","8.5","14","0","0","0","0","0","0","1","1.7","1.7","3.0%"
"89","Auden Tate (CIN)","1","4","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","2.0%"
"90","David Moore (SEA)","1","2","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"91","Byron Pringle (KC)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"92","Mohamed Sanu (NE)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","7.0%"
"93","Keelan Cole (JAC)","1","3","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"94","Parris Campbell (IND)","3","5","12","4.0","9","0","0","0","0","0","0","1","1.2","1.2","22.0%"
"95","N'Keal Harry (NE)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","47.0%"
"96","Demarcus Robinson (KC)","1","2","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","2.0%"
"97","Geronimo Allison (DET)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","1.0%"
"98","Kalif Raymond (TEN)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"99","Golden Tate (NYG)","1","5","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","45.0%"
"100","Malik Turner (FA)","1","3","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"101","Damiere Byrd (NE)","1","1","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"102","Michael Walker (JAC)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"103","Seth Roberts (CAR)","1","4","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"104","Kenny Stills (HOU)","2","2","8","4.0","5","0","0","0","0","0","0","1","0.8","0.8","11.0%"
"105","Chris Conley (JAC)","1","3","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","3.0%"
"106","Brandon Zylstra (CAR)","1","2","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"107","Andy Isabella (ARI)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","3.0%"
"108","Riley Ridley (CHI)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"109","Zay Jones (LV)","1","3","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","1.0%"
"110","Albert Wilson (MIA)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","1.0%"
"111","Pharoh Cooper (CAR)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"112","Collin Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Anthony Johnson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Amara Darboh (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Hakeem Butler (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"116","Jalen Hurd (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"117","Chad Hansen (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Terry Godwin (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Alexander Hollins (MIN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"120","Shawn Poindexter (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Hunter Renfrow (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0%"
"122","A.J. Richardson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","DaMarkus Lodge (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Shaq Roland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Chad Beebe (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Cam Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"127","De'Mornay Pierson-El (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Saeed Blacknall (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Devin Ross (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Rico Gafford (LV)","1","1","49","49.0","49","1","1","0","0","0","0","1","0.0","0.0","0.0%"
"131","Noah Brown (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Khadarel Hodge (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"133","Travis Fulgham (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Joe Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Trinity Benson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Tyron Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Jeff Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Stephen Carlson (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"142","Duke Williams (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Jalen Guyton (LAC)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"144","Jason Moore (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","Nsimba Webster (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"146","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Malik Henry (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Johnnie Dixon (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Taywan Taylor (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Antoine Wesley (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Lil'Jordan Humphrey (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Bryant Mitchell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","David Sills (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Gary Jennings Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Jon'Vea Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Cam Batson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","JuJu Smith-Schuster (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.0%"
"160","Preston Williams (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.0%"
"161","KeeSean Johnson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"162","Nick Easley (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Ishmael Hyman (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","John Ursua (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Scott Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Quinton Bell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"167","Juwann Winfree (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Dillon Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"170","Miles Boykin (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"171","Bryan Edwards (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"172","Tyler Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"173","Chase Claypool (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"174","Stanley Morgan Jr. (CIN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"175","Jordan Veasy (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Cyril Grayson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Fred Brown (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"178","Victor Bolden Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Deante Burton (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"180","Ryan Switzer (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Rashard Davis (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Marcell Ateman (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"183","Andre Patton (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"184","Chris Thompson (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Justin Hardee (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","22.0%"
"186","JoJo Natson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","C.J. Board (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Reggie Davis (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Chad Williams (IND)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"190","Isaac Whitney (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Deontay Burnett (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Mack Hollins (MIA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"193","Jehu Chesson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Artavis Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
